日期,代码,名称,收盘价,涨跌幅,开盘价,最高价,最低价,趋势,热度,热度排名,大单净额,量比,换手率,成交额,总市值,诊股综合评分,技术面评分,资金面评分,技术形态,买入信号,同花顺行业,最相关概念,所属概念数量
2026-05-19,300040.SZ,九洲集团,7.72,2.3872679045092804,7.47,7.78,7.39,开,0,0,0,0,19608.0,25.78亿,39.94万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688188.SH,柏楚电子,173.28,2.3629489603024574,170.5,179.78,169.28,开,0,0,0,0,40533.0,230.93亿,501.96万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600143.SH,金发科技,17.84,2.3522662076878955,17.95,18.18,17.67,开,0,0,0,0,93662.0,52.22亿,470.05万,0,0,0,价升||阴线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603168.SH,莎普爱思,6.53,2.3510971786833914,6.42,6.56,6.4,开,0,0,0,0,2170.0,3.33亿,24.33万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300170.SZ,汉得信息,22.22,2.349147858129885,21.71,22.58,21.48,开,0,0,0,0,77616.0,34.87亿,217.05万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300017.SZ,网宿科技,18.91,2.3268398268398256,18.4,19.23,18.19,开,0,0,0,0,237425.0,126.30亿,442.77万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600229.SH,城市传媒,6.16,2.3255813953488467,6.02,6.2,6.0,开,0,0,0,0,1288.0,2.10亿,40.70万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300036.SZ,超图软件,15.09,2.305084745762711,14.75,15.19,14.68,开,0,0,0,0,7085.0,4.71亿,66.17万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600011.SH,华能国际,7.67,2.2666666666666657,7.49,7.7,7.41,开,0,0,0,0,56470.0,74.15亿,843.52万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688085.SH,三友医疗,18.51,2.2651933701657465,18.2,18.58,18.05,开,0,0,0,0,3184.0,172.97亿,59.00万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603088.SH,宁波精达,12.21,2.261306532663328,12.0,12.6,11.82,开,0,0,0,0,17790.0,14.41亿,53.46万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688072.SH,拓荆科技,537.06,2.25624036099844,525.21,540.0,508.0,开,0,0,0,0,172577.0,326.01亿,1518.23万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,000025.SZ,特  力Ａ,15.63,2.22367560497058,15.29,15.68,15.29,开,0,0,0,0,2193.0,1.42亿,61.39万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603058.SH,永吉股份,11.52,2.218278615794144,11.33,11.79,11.2,开,0,0,0,0,6666.0,5.78亿,47.65万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002249.SZ,大洋电机,10.19,2.206619859578725,9.92,10.25,9.9,开,0,0,0,0,52562.0,52.18亿,189.73万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002127.SZ,南极电商,3.25,2.201257861635215,3.18,3.26,3.16,开,0,0,0,0,7250.0,22.48亿,64.83万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300229.SZ,拓尔思,19.52,2.198952879581142,19.01,19.75,18.92,开,0,0,0,0,33867.0,17.39亿,170.42万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002142.SZ,宁波银行,31.76,2.1879021879021985,31.08,31.81,31.02,开,0,0,0,0,25765.0,8.17亿,2095.98万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600053.SH,*ST九鼎,9.81,2.187500000000009,9.55,9.86,9.52,开,0,0,0,0,2437.0,2.50亿,42.53万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600101.SH,明星电力,10.28,2.1868787276341837,10.01,10.3,9.92,开,0,0,0,0,14316.0,14.09亿,56.32万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300143.SZ,盈康生命,11.23,2.1838034576888097,11.0,11.48,10.99,开,0,0,0,0,7415.0,6.55亿,72.01万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603237.SH,五芳斋,16.24,2.1383647798742014,15.9,16.39,15.9,开,0,0,0,0,2583.0,1.59亿,30.82万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600236.SH,桂冠电力,11.01,2.1335807050092805,10.77,11.25,10.57,开,0,0,0,0,16814.0,15.34亿,867.85万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300240.SZ,飞力达,6.76,2.1148036253776388,6.61,6.78,6.61,开,0,0,0,0,2093.0,3.11亿,24.56万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688193.SH,仁度生物,56.12,2.0920502092050186,54.7,58.97,54.7,开,0,0,0,0,4114.0,71.80亿,22.49万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600261.SH,阳光照明,3.43,2.083333333333342,3.37,3.47,3.36,开,0,0,0,0,2802.0,8.16亿,45.79万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688012.SH,中微公司,447.87,2.0786324786324797,432.17,454.68,428.1,开,0,0,0,0,477676.0,1073.65亿,2807.78万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688095.SH,福昕软件,81.65,2.075259407425942,79.85,82.54,79.3,开,0,0,0,0,9746.0,119.33亿,74.60万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300130.SZ,新国都,22.3,2.0594965675057173,21.87,22.47,21.82,开,0,0,0,0,7974.0,3.59亿,96.82万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600238.SH,*ST椰岛,5.07,2.012072434607657,5.0,5.11,4.98,开,0,0,0,0,925.0,1.83亿,22.58万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688189.SH,南新制药,10.16,2.0080321285140488,10.37,10.4,9.72,开,0,0,0,0,9408.0,937.48亿,27.88万,0,0,0,价升||阴线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300148.SZ,天舟文化,4.07,2.0050125313283225,4.0,4.09,3.97,开,0,0,0,0,4330.0,10.68亿,33.13万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300107.SZ,建新股份,7.66,1.9973368841544654,7.51,7.71,7.45,开,0,0,0,0,7470.0,9.79亿,26.61万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300125.SZ,*ST聆达,10.24,1.9920318725099708,10.05,10.5,10.04,开,0,0,0,0,2853.0,2.78亿,36.95万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300281.SZ,金明精机,8.2,1.9900497512437831,8.07,8.28,7.98,开,0,0,0,0,14351.0,17.64亿,32.58万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603000.SH,人民网,19.28,1.9566367001586513,18.9,19.39,18.8,开,0,0,0,0,19187.0,10.00亿,213.18万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,605199.SH,ST葫芦娃,6.83,1.940298507462685,6.72,6.89,6.66,开,0,0,0,0,2068.0,3.04亿,27.33万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603155.SH,新亚强,20.05,1.9318759532282612,19.5,20.28,19.47,开,0,0,0,0,6363.0,3.18亿,63.32万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300246.SZ,宝莱特,19.56,1.9280875455966513,19.35,19.62,18.91,开,0,0,0,0,6153.0,3.17亿,41.34万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002148.SZ,北纬科技,7.96,1.9206145966709394,7.77,8.05,7.76,开,0,0,0,0,5079.0,6.39亿,35.77万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600029.SH,南方航空,5.33,1.9120458891013314,5.25,5.35,5.25,开,0,0,0,0,22570.0,42.57亿,718.32万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300253.SZ,卫宁健康,9.1,1.9036954087346019,8.95,9.27,8.91,开,0,0,0,0,32580.0,35.65亿,164.76万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300081.SZ,ST恒信,4.32,1.8867924528301903,4.22,4.37,4.2,开,0,0,0,0,4047.0,9.37亿,26.12万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300003.SZ,乐普医疗,13.5,1.8867924528301887,13.39,13.84,13.36,开,0,0,0,0,21221.0,15.57亿,213.15万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002084.SZ,海鸥住工,3.78,1.8867924528301845,3.73,3.81,3.69,开,0,0,0,0,2334.0,6.17亿,24.36万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300063.SZ,天龙集团,12.51,1.872964169381111,12.16,12.75,12.02,开,0,0,0,0,48685.0,38.82亿,78.38万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300071.SZ,福石控股,4.92,1.8633540372670776,4.81,4.99,4.78,开,0,0,0,0,11604.0,23.52亿,46.51万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300141.SZ,和顺电气,13.12,1.8633540372670687,12.8,13.44,12.8,开,0,0,0,0,5494.0,4.17亿,33.41万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,000156.SZ,华数传媒,7.67,1.8592297476759585,7.5,7.75,7.47,开,0,0,0,0,7349.0,9.63亿,130.38万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600027.SH,华电国际,5.48,1.8587360594795637,5.36,5.5,5.34,开,0,0,0,0,36675.0,67.13亿,505.02万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,601006.SH,大秦铁路,5.53,1.8416206261510228,5.43,5.54,5.43,开,0,0,0,0,49621.0,90.10亿,1114.14万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,601111.SH,中国国航,6.71,1.8209408194233705,6.63,6.72,6.62,开,0,0,0,0,23234.0,34.77亿,780.92万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603049.SH,中策橡胶,47.68,1.8150758061071994,46.93,47.75,46.77,开,0,0,0,0,4570.0,9666.00万,41.70万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600216.SH,浙江医药,14.14,1.7998560115190785,13.9,14.28,13.89,开,0,0,0,0,10773.0,7.62亿,134.53万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600099.SH,林海股份,11.36,1.7921146953404954,11.2,11.38,11.13,开,0,0,0,0,1990.0,1.77亿,24.89万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600285.SH,羚锐制药,22.16,1.7914561322921476,21.75,22.22,21.68,开,0,0,0,0,7709.0,3.50亿,125.40万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600020.SH,中原高速,3.99,1.785714285714293,3.92,3.99,3.91,开,0,0,0,0,2083.0,5.25亿,89.67万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600018.SH,上港集团,5.15,1.778656126482228,5.06,5.15,5.05,开,0,0,0,0,12454.0,24.34亿,1197.21万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300074.SZ,华平股份,4.62,1.7621145374449354,4.52,4.67,4.51,开,0,0,0,0,4653.0,10.07亿,25.40万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688152.SH,麒麟信安,38.72,1.7608409986859443,38.06,39.99,37.99,开,0,0,0,0,3616.0,92.57亿,39.45万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603030.SH,全筑股份,2.93,1.7361111111111205,2.88,2.97,2.88,开,0,0,0,0,6125.0,20.91亿,38.59万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300288.SZ,朗玛信息,11.8,1.7241379310344922,11.61,11.88,11.56,开,0,0,0,0,2778.0,2.36亿,30.28万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002093.SZ,国脉科技,8.28,1.719901719901705,8.14,8.32,8.09,开,0,0,0,0,4251.0,5.15亿,83.42万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,605136.SH,丽人丽妆,10.66,1.7175572519083944,10.47,10.75,10.46,开,0,0,0,0,3218.0,3.01亿,42.69万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300214.SZ,日科化学,8.9,1.7142857142857182,8.8,8.97,8.62,开,0,0,0,0,7946.0,9.01亿,41.38万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002282.SZ,博深股份,6.57,1.7027863777089833,6.5,6.61,6.47,开,0,0,0,0,1189.0,1.81亿,33.18万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300113.SZ,顺网科技,27.49,1.7018128005919249,27.03,27.8,26.51,开,0,0,0,0,46714.0,17.11亿,139.93万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688169.SH,石头科技,130.62,1.6893732970027373,128.61,133.33,128.02,开,0,0,0,0,80724.0,616.42亿,338.44万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300047.SZ,天源迪科,12.68,1.6840417000801848,12.41,12.74,12.33,开,0,0,0,0,11392.0,9.03亿,72.77万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300238.SZ,冠昊生物,13.32,1.6793893129771043,13.17,13.56,13.13,开,0,0,0,0,3175.0,2.37亿,35.32万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688108.SH,赛诺医疗,20.63,1.675702316412025,20.47,21.24,20.25,开,0,0,0,0,14254.0,682.59亿,86.22万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688033.SH,*ST天宜,8.5,1.6746411483253658,8.35,8.69,8.16,开,0,0,0,0,5242.0,614.39亿,47.79万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603159.SH,上海亚虹,26.12,1.6738030362008554,25.77,26.28,25.61,开,0,0,0,0,2383.0,9159.00万,36.57万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603015.SH,弘讯科技,12.82,1.6653449643140434,12.64,12.88,12.59,开,0,0,0,0,6443.0,5.04亿,51.82万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600012.SH,皖通高速,15.9,1.6624040920716097,15.51,15.97,15.51,开,0,0,0,0,1740.0,1.10亿,185.33万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600246.SH,万通发展,12.86,1.6600790513833916,12.6,13.17,12.2,开,0,0,0,0,57799.0,45.30亿,243.11万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002078.SZ,太阳纸业,13.48,1.659125188536958,13.3,13.58,13.22,开,0,0,0,0,10208.0,7.58亿,374.39万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600279.SH,重庆港,4.94,1.646090534979425,4.86,4.96,4.86,开,0,0,0,0,1503.0,3.05亿,58.63万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600039.SH,四川路桥,8.09,1.6331658291457274,7.97,8.12,7.92,开,0,0,0,0,17010.0,21.08亿,703.47万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002102.SZ,ST能特,2.49,1.632653061224491,2.46,2.52,2.46,开,0,0,0,0,2709.0,10.86亿,54.10万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600050.SH,中国联通,5.0,1.6260162601626031,4.87,5.11,4.82,开,0,0,0,0,206660.0,414.42亿,1549.52万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600008.SH,首创环保,3.13,1.6233766233766176,3.08,3.14,3.07,开,0,0,0,0,15198.0,48.88亿,229.76万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603102.SH,百合股份,40.07,1.6231295967537422,39.65,40.33,39.64,开,0,0,0,0,814.0,2031.00万,25.64万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002232.SZ,启明信息,18.16,1.6228315612758764,17.86,18.23,17.8,开,0,0,0,0,4630.0,2.55亿,74.19万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688191.SH,智洋创新,55.81,1.6205389657683915,55.0,57.9,54.5,开,0,0,0,0,27734.0,493.74亿,129.28万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002123.SZ,梦网科技,9.49,1.6059957173447574,9.28,9.55,9.24,开,0,0,0,0,6404.0,6.76亿,68.38万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002133.SZ,广宇集团,3.17,1.6025641025640969,3.14,3.21,3.12,开,0,0,0,0,3082.0,9.71亿,24.40万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300150.SZ,世纪瑞尔,5.1,1.5936254980079698,5.04,5.14,4.96,开,0,0,0,0,1966.0,3.87亿,23.65万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688076.SH,ST诺泰,31.47,1.5816655907036747,31.19,31.66,30.89,开,0,0,0,0,2465.0,78.37亿,99.46万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300271.SZ,华宇软件,6.45,1.574803149606308,6.33,6.51,6.3,开,0,0,0,0,3242.0,5.03亿,51.24万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002268.SZ,电科网安,15.75,1.547388781431336,15.59,15.84,15.43,开,0,0,0,0,7104.0,4.53亿,133.13万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600054.SH,黄山旅游,11.27,1.531531531531531,11.14,11.3,11.1,开,0,0,0,0,3473.0,3.10亿,57.85万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600100.SH,同方股份,8.66,1.524032825322401,8.53,8.69,8.46,开,0,0,0,0,15893.0,18.44亿,290.14万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300098.SZ,高新兴,6.0,1.5228426395939063,5.86,6.04,5.85,开,0,0,0,0,15904.0,26.55亿,92.50万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603080.SH,新疆火炬,24.08,1.5177065767284967,23.65,24.08,23.48,开,0,0,0,0,4669.0,1.97亿,34.07万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603231.SH,索宝蛋白,17.42,1.5151515151515242,17.19,17.54,17.19,开,0,0,0,0,1806.0,1.04亿,18.51万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600015.SH,华夏银行,6.7,1.5151515151515234,6.6,6.72,6.6,开,0,0,0,0,23474.0,35.20亿,1030.94万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600155.SH,华创云信,6.07,1.5050167224080242,5.99,6.09,5.96,开,0,0,0,0,6462.0,10.70亿,134.36万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300239.SZ,东宝生物,5.41,1.5009380863039414,5.33,5.42,5.33,开,0,0,0,0,1700.0,3.15亿,31.91万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,605068.SH,明新旭腾,27.19,1.4930944382232256,26.77,27.7,26.71,开,0,0,0,0,3006.0,1.10亿,44.10万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300002.SZ,神州泰岳,9.55,1.4877789585547352,9.43,9.65,9.36,开,0,0,0,0,16536.0,17.29亿,176.37万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600048.SH,保利发展,6.14,1.4876033057851217,6.05,6.2,6.05,开,0,0,0,0,26143.0,42.53亿,734.99万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600115.SH,中国东航,4.12,1.4778325123152833,4.07,4.16,4.06,开,0,0,0,0,32807.0,79.73亿,701.43万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600119.SH,*ST长投,6.19,1.475409836065586,6.08,6.22,6.08,开,0,0,0,0,1062.0,1.73亿,22.61万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603096.SH,新经典,18.65,1.4689880304678977,18.35,18.69,18.29,开,0,0,0,0,944.0,5078.00万,28.76万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002184.SZ,海得控制,12.5,1.4610389610389587,12.24,12.54,12.2,开,0,0,0,0,4937.0,3.96亿,30.05万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300291.SZ,百纳千成,6.26,1.458670988654779,6.16,6.35,6.15,开,0,0,0,0,5020.0,7.99亿,58.21万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603170.SH,宝立食品,12.56,1.4539579967689797,12.48,12.63,12.45,开,0,0,0,0,824.0,6557.00万,50.24万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002279.SZ,久其软件,7.69,1.4511873350923525,7.58,7.76,7.54,开,0,0,0,0,8852.0,11.50亿,61.17万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002243.SZ,力合科创,9.09,1.4508928571428459,8.96,9.2,8.93,开,0,0,0,0,8660.0,9.53亿,109.46万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603266.SH,天龙股份,20.98,1.4506769825918797,20.7,21.14,20.59,开,0,0,0,0,3731.0,1.78亿,41.73万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603297.SH,永新光学,142.94,1.44783534421575,140.1,146.55,139.99,开,0,0,0,0,16266.0,1.13亿,158.28万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603258.SH,电魂网络,16.14,1.4456316781898204,15.95,16.24,15.89,开,0,0,0,0,1732.0,1.07亿,38.95万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300042.SZ,朗科科技,73.75,1.4442916093535036,71.09,75.77,69.71,开,0,0,0,0,185416.0,25.27亿,147.78万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600055.SH,万东医疗,13.43,1.43504531722054,13.27,13.53,13.22,开,0,0,0,0,2792.0,2.08亿,94.42万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300188.SZ,国投智能,12.73,1.434262948207169,12.53,12.79,12.45,开,0,0,0,0,5449.0,4.29亿,108.91万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,000048.SZ,京基智农,14.16,1.4326647564469863,14.0,14.18,13.85,开,0,0,0,0,3691.0,2.64亿,75.02万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,601107.SH,四川成渝,6.45,1.4150943396226392,6.4,6.47,6.38,开,0,0,0,0,2415.0,3.75亿,139.50万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600168.SH,武汉控股,5.02,1.414141414141402,4.94,5.02,4.93,开,0,0,0,0,1588.0,3.18亿,49.87万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688088.SH,虹软科技,44.78,1.4039855072463872,44.42,45.32,44.01,开,0,0,0,0,22664.0,504.93亿,179.64万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603215.SH,比依股份,17.41,1.3977868375072708,17.07,17.5,17.0,开,0,0,0,0,1608.0,9292.00万,32.60万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600037.SH,歌华有线,8.01,1.392405063291132,7.86,8.08,7.8,开,0,0,0,0,6860.0,8.58亿,111.48万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,605166.SH,聚合顺,11.66,1.3913043478260883,11.65,11.77,11.51,开,0,0,0,0,2647.0,2.27亿,36.70万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002053.SZ,云南能投,12.4,1.3900245298446436,12.21,12.48,12.12,开,0,0,0,0,6164.0,4.99亿,114.17万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300079.SZ,数码视讯,5.85,1.3864818024263446,5.77,5.88,5.74,开,0,0,0,0,9486.0,16.23亿,74.97万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603188.SH,亚邦股份,5.13,1.3833992094861718,5.09,5.16,5.07,开,0,0,0,0,2455.0,4.79亿,29.25万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603039.SH,泛微网络,48.07,1.3707296499367325,47.7,48.44,47.34,开,0,0,0,0,17838.0,3.72亿,123.24万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300268.SZ,佳沃食品,14.06,1.3698630136986394,13.75,14.66,13.75,开,0,0,0,0,2566.0,1.81亿,18.80万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300051.SZ,琏升科技,15.62,1.3627514600908441,15.4,16.41,15.36,开,0,0,0,0,17393.0,10.94亿,57.39万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300204.SZ,舒泰神,26.78,1.3626040878122612,26.78,27.3,26.52,开,0,0,0,0,22675.0,8.44亿,121.49万,0,0,0,价升,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300030.SZ,阳普医疗,8.2,1.3597033374536394,8.11,8.25,8.11,开,0,0,0,0,1975.0,2.41亿,22.32万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002030.SZ,达安基因,6.73,1.3554216867469993,6.64,6.81,6.53,开,0,0,0,0,54555.0,81.47亿,94.45万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
