日期,代码,名称,市场板块,收盘价,涨跌幅,趋势,热度,热度排名,大单净额,量比,换手率,成交额,成交量(手),昨日成交量(手),成交量对比,量能状态,总市值,诊股综合评分,技术面评分,资金面评分,技术形态,买入信号,同花顺行业,最相关概念,所属概念数量
2026-05-22,301129.SZ,瑞纳智能,创业板,27.82,3.04%,开,159245,1540,0万元,0.69,4406.0,1.59亿,15928,45949,-65.34%,缩量,18.44万,5.8,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688618.SH,三旺通信,科创板,39.37,1.39%,开,159043,1541,0万元,0.56,5209.0,132.03亿,1320333,4694752,-71.88%,缩量,43.33万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301040.SZ,中环海陆,创业板,32.02,1.33%,开,158905,1542,0万元,0.54,5226.0,1.63亿,16325,60436,-72.99%,缩量,30.22万,5.6,6.1,4.1,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301098.SZ,金埔园林,创业板,10.48,2.75%,开,158865,1543,0万元,0.83,4514.0,4.32亿,43234,104513,-58.63%,缩量,15.69万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301015.SZ,百洋医药,创业板,22.41,1.40%,开,158623,1544,0万元,0.7,5161.0,2.31亿,23100,66375,-65.20%,缩量,117.78万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688061.SH,灿瑞科技,科创板,40.79,0.42%,开,158472,1545,0万元,0.64,5638.0,138.12亿,1381210,4303502,-67.90%,缩量,46.86万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300321.SZ,同大股份,创业板,41.3,2.46%,开,158469,1546,0万元,0.62,4619.0,1.14亿,11354,36588,-68.97%,缩量,36.63万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300951.SZ,博硕科技,创业板,37.53,2.35%,开,158466,1547,0万元,0.53,4674.0,1.24亿,12420,46767,-73.44%,缩量,56.82万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300848.SZ,美瑞新材,创业板,16.18,2.53%,开,158344,1548,0万元,0.76,4567.0,2.84亿,28374,74546,-61.94%,缩量,40.96万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002578.SZ,闽发铝业,深市主板,3.96,2.06%,开,158289,1549,0万元,0.67,4798.0,12.25亿,122455,363942,-66.35%,缩量,34.10万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300991.SZ,创益通,创业板,42.95,0.30%,开,158087,1550,0万元,0.55,5657.0,1.31亿,13132,47797,-72.53%,缩量,45.14万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300963.SZ,中洲特材,创业板,15.89,0.57%,开,158008,1551,0万元,0.48,5516.0,3.47亿,34700,144458,-75.98%,缩量,54.12万,5.6,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002136.SZ,安 纳 达,深市主板,14.55,1.68%,开,157965,1552,0万元,0.6,4958.0,3.42亿,34249,114392,-70.06%,缩量,31.20万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600470.SH,六国化工,沪市主板,5.81,2.11%,开,157714,1553,0万元,0.81,4717.0,8.21亿,82075,201671,-59.30%,缩量,30.30万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300650.SZ,太龙股份,创业板,15.53,0.32%,开,157604,1554,0万元,0.69,5599.0,3.59亿,35875,104661,-65.72%,缩量,26.45万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300055.SZ,万邦达,创业板,9.75,0.52%,开,157577,1555,0万元,0.36,5500.0,5.64亿,56378,317329,-82.23%,缩量,61.70万,5.6,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002259.SZ,升达林业,深市主板,5.18,0.97%,开,157453,1556,0万元,0.7,5258.0,10.15亿,101521,290296,-65.03%,缩量,38.97万,5.6,6.0,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603997.SH,继峰股份,沪市主板,13.41,0.15%,开,157386,1557,0万元,0.6,5664.0,4.22亿,42205,140141,-69.88%,缩量,170.61万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300669.SZ,沪宁股份,创业板,34.23,0.44%,开,157220,1558,0万元,0.58,5502.0,1.62亿,16219,56298,-71.19%,缩量,62.47万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,605128.SH,上海沿浦,沪市主板,34.88,0.52%,开,157103,1559,0万元,0.57,5451.0,1.56亿,15618,54379,-71.28%,缩量,73.65万,5.6,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300522.SZ,世名科技,创业板,13.17,2.89%,开,157063,1560,0万元,0.75,4261.0,3.27亿,32659,86753,-62.35%,缩量,34.65万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603080.SH,新疆火炬,沪市主板,23.49,2.04%,开,156928,1561,0万元,0.86,4672.0,2.00亿,20038,46741,-57.13%,缩量,33.24万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301548.SZ,崇德科技,创业板,86.7,1.81%,开,156801,1562,0万元,0.55,4776.0,5508.00万,5508,20088,-72.58%,缩量,22.75万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,000927.SZ,中国铁物,深市主板,2.66,0.38%,开,156786,1563,0万元,0.68,5490.0,20.68亿,206775,607718,-65.98%,缩量,160.94万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688410.SH,山外山,科创板,16.52,0.55%,开,156658,1564,0万元,0.81,5392.0,323.35亿,3233494,8001574,-59.59%,缩量,52.80万,5.6,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,000598.SZ,兴蓉环境,深市主板,6.59,0.61%,开,156633,1565,0万元,0.67,5358.0,8.17亿,81728,245716,-66.74%,缩量,196.33万,5.6,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603313.SH,梦百合,沪市主板,5.87,2.44%,开,156546,1566,0万元,1.86,4433.0,7.55亿,75505,81076,-6.87%,正常,33.49万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300437.SZ,清水源,创业板,13.81,1.62%,开,156284,1567,0万元,0.54,4819.0,3.51亿,35134,130584,-73.09%,缩量,23.99万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,601515.SH,衢州东峰,沪市主板,4.19,0.96%,开,156089,1568,0万元,0.63,5127.0,12.27亿,122690,388688,-68.43%,缩量,80.64万,5.6,6.0,4.1,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301577.SZ,美信科技,创业板,72.54,2.07%,开,156041,1569,0万元,0.66,4570.0,6311.00万,6311,19198,-67.13%,缩量,13.67万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002437.SZ,誉衡药业,深市主板,3.08,0.65%,开,155967,1570,0万元,0.64,5270.0,17.09亿,170881,533248,-67.95%,缩量,64.68万,5.6,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301152.SZ,天力锂能,创业板,30.62,1.32%,开,155858,1571,0万元,0.6,4924.0,1.62亿,16168,54016,-70.07%,缩量,21.73万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002941.SZ,新疆交建,深市主板,13.49,0.07%,开,155850,1572,0万元,0.56,5548.0,4.13亿,41303,147419,-71.98%,缩量,98.44万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600540.SH,新赛股份,沪市主板,4.99,0.81%,开,155650,1573,0万元,0.99,5161.0,10.46亿,104626,210849,-50.38%,缩量,29.01万,5.6,6.0,4.1,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,000045.SZ,深纺织Ａ,深市主板,11.99,1.52%,开,155640,1574,0万元,0.63,4802.0,4.03亿,40317,127591,-68.40%,缩量,54.80万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301280.SZ,珠城科技,创业板,48.56,0.52%,开,155537,1575,0万元,0.72,5295.0,1.09亿,10851,30055,-63.90%,缩量,27.28万,5.6,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301256.SZ,华融化学,创业板,13.24,1.15%,开,155529,1576,0万元,0.42,4980.0,3.79亿,37873,182427,-79.24%,缩量,63.55万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688475.SH,萤石网络,科创板,29.81,0.81%,开,155298,1577,0万元,0.6,5124.0,171.88亿,1718849,5692014,-69.80%,缩量,234.75万,5.6,6.0,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603367.SH,辰欣药业,沪市主板,14.46,1.33%,开,155277,1578,0万元,1.08,4862.0,3.38亿,33767,62709,-46.15%,缩量,65.47万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603901.SH,永创智能,沪市主板,12.43,0.57%,开,155221,1579,0万元,0.64,5239.0,4.20亿,42025,132035,-68.17%,缩量,67.16万,5.6,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688115.SH,思林杰,科创板,58.58,2.66%,开,155139,1580,0万元,0.63,4182.0,71.69亿,716874,2283111,-68.60%,缩量,39.06万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002377.SZ,国创高新,深市主板,3.13,1.62%,开,155096,1581,0万元,0.74,4698.0,14.95亿,149460,402710,-62.89%,缩量,27.31万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600800.SH,渤海化学,沪市主板,4.16,1.46%,开,155087,1582,0万元,0.49,4777.0,11.53亿,115333,469617,-75.44%,缩量,46.16万,5.6,6.1,4.1,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688051.SH,佳华科技,科创板,46.95,1.45%,开,155078,1583,0万元,0.77,4784.0,101.40亿,1013958,2626555,-61.40%,缩量,36.31万,5.6,6.1,4.1,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603568.SH,伟明环保,沪市主板,19.9,0.40%,开,155038,1584,0万元,1.05,5302.0,2.66亿,26598,50634,-47.47%,缩量,339.70万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688287.SH,退市观典,科创板,0.44,10.00%,开,154979,1585,0万元,1.24,498.0,1173.23亿,11732282,18914508,-37.97%,缩量,1.63万,6.5,6.5,4.7,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,000881.SZ,中广核技,深市主板,7.68,1.05%,开,154933,1586,0万元,0.72,4967.0,6.55亿,65474,182992,-64.22%,缩量,69.41万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301030.SZ,*ST仕净,创业板,11.2,0.81%,开,154770,1587,0万元,0.58,5072.0,4.49亿,44931,154020,-70.83%,缩量,22.64万,5.6,6.0,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603219.SH,富佳股份,沪市主板,18.4,1.60%,开,154646,1588,0万元,0.41,4664.0,2.55亿,25487,123157,-79.31%,缩量,103.30万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300095.SZ,华伍股份,创业板,10.02,0.40%,开,154594,1589,0万元,0.76,5259.0,5.25亿,52490,138153,-62.01%,缩量,31.83万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002479.SZ,富春环保,深市主板,5.26,2.33%,开,154583,1590,0万元,0.61,4291.0,8.22亿,82233,270203,-69.57%,缩量,45.40万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603213.SH,镇洋发展,沪市主板,13.76,0.81%,开,154549,1591,0万元,1.59,5052.0,3.67亿,36732,46239,-20.56%,正常,60.82万,5.6,6.0,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301106.SZ,骏成科技,创业板,34.19,1.27%,开,154328,1592,0万元,0.75,4796.0,1.40亿,13959,37081,-62.36%,缩量,34.91万,5.6,6.1,4.1,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002634.SZ,*ST棒杰,深市主板,4.49,4.91%,开,154272,1593,0万元,0.95,2974.0,6.77亿,67654,143131,-52.73%,缩量,19.86万,6.0,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,605319.SH,无锡振华,沪市主板,25.76,1.90%,开,154263,1594,0万元,0.58,4477.0,1.75亿,17490,60212,-70.95%,缩量,89.68万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300880.SZ,迦南智能,创业板,21.45,1.66%,开,154133,1595,0万元,0.56,4584.0,2.14亿,21396,76160,-71.91%,缩量,41.86万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600058.SH,五矿发展,沪市主板,10.41,1.66%,开,154120,1596,0万元,0.64,4582.0,4.43亿,44310,137572,-67.79%,缩量,111.59万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300932.SZ,三友联众,创业板,10.08,1.41%,开,154002,1597,0万元,0.44,4696.0,4.68亿,46829,214041,-78.12%,缩量,32.17万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300569.SZ,天能重工,创业板,5.7,1.06%,开,153979,1598,0万元,0.63,4866.0,8.59亿,85879,273070,-68.55%,缩量,58.12万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688580.SH,伟思医疗,科创板,57.33,0.40%,开,153924,1599,0万元,0.86,5191.0,90.35亿,903498,2111467,-57.21%,缩量,54.91万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300818.SZ,耐普矿机,创业板,24.99,0.04%,开,153840,1600,0万元,0.63,5364.0,2.14亿,21391,67544,-68.33%,缩量,35.52万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688758.SH,赛分科技,科创板,19.82,2.75%,开,153747,1601,0万元,0.88,4001.0,203.20亿,2031968,4616160,-55.98%,缩量,59.10万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002382.SZ,蓝帆医疗,深市主板,6.71,1.82%,开,153644,1602,0万元,0.61,4454.0,6.70亿,66967,220251,-69.60%,缩量,66.92万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002678.SZ,珠江钢琴,深市主板,6.13,1.16%,开,153465,1603,0万元,0.93,4769.0,7.80亿,77969,166990,-53.31%,缩量,83.22万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603396.SH,金辰股份,沪市主板,35.02,1.21%,开,153449,1604,0万元,0.54,4738.0,1.35亿,13539,50215,-73.04%,缩量,48.51万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600658.SH,电子城,沪市主板,5.04,2.02%,开,153441,1605,0万元,0.64,4332.0,8.63亿,86319,270733,-68.12%,缩量,56.38万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,000892.SZ,欢瑞世纪,深市主板,4.12,0.24%,开,153376,1606,0万元,0.57,5216.0,12.67亿,126735,443222,-71.41%,缩量,29.29万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300471.SZ,厚普股份,创业板,10.93,1.96%,开,153334,1607,0万元,0.69,4354.0,4.02亿,40178,117190,-65.72%,缩量,40.06万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600408.SH,安泰集团,沪市主板,2.96,1.37%,开,153269,1608,0万元,0.78,4642.0,15.89亿,158929,408535,-61.10%,缩量,29.80万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,000826.SZ,*ST启环,深市主板,2.21,2.79%,开,153243,1609,0万元,0.92,3929.0,17.81亿,178067,387718,-54.07%,缩量,31.50万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300793.SZ,佳禾智能,创业板,14.62,1.18%,开,153202,1610,0万元,0.59,4732.0,3.25亿,32469,110868,-70.71%,缩量,54.40万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301499.SZ,维科精密,创业板,37.03,0.95%,开,153070,1611,0万元,0.71,4830.0,1.30亿,13009,36679,-64.53%,缩量,12.80万,5.6,6.0,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,605068.SH,明新旭腾,沪市主板,26.41,2.84%,开,152943,1612,0万元,1.1,3873.0,1.48亿,14787,26812,-44.85%,缩量,42.84万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603017.SH,中衡设计,沪市主板,13.63,0.96%,开,152894,1613,0万元,0.51,4808.0,3.52亿,35203,137224,-74.35%,缩量,37.64万,5.6,6.0,4.1,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300654.SZ,世纪天鸿,创业板,10.34,0.39%,开,152651,1614,0万元,0.73,5071.0,4.91亿,49086,134912,-63.62%,缩量,36.46万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688267.SH,中触媒,科创板,33.62,2.47%,开,152443,1615,0万元,0.67,4010.0,120.21亿,1202142,3614142,-66.74%,缩量,59.24万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,601996.SH,丰林集团,沪市主板,2.93,0.34%,开,152442,1616,0万元,0.49,5073.0,17.40亿,173965,705835,-75.35%,缩量,32.84万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,000659.SZ,珠海中富,深市主板,4.14,0.24%,开,152310,1617,0万元,0.53,5110.0,12.38亿,123849,468900,-73.59%,缩量,53.23万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300563.SZ,神宇股份,创业板,30.31,1.54%,开,152095,1618,0万元,0.58,4439.0,1.46亿,14618,50528,-71.07%,缩量,38.84万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301178.SZ,天亿马,创业板,54.92,0.40%,开,152050,1619,0万元,0.82,5004.0,9030.00万,9030,22155,-59.24%,缩量,27.17万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300446.SZ,航天智造,创业板,17.66,0.17%,开,151950,1620,0万元,0.6,5110.0,2.88亿,28835,95834,-69.91%,缩量,65.97万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,000825.SZ,太钢不锈,深市主板,3.9,0.26%,开,151915,1621,0万元,0.82,5063.0,13.02亿,130194,319317,-59.23%,缩量,222.15万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002723.SZ,小崧股份,深市主板,8.9,0.79%,开,151913,1622,0万元,0.56,4795.0,5.40亿,54013,192410,-71.93%,缩量,28.22万,5.6,6.0,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600159.SH,大龙地产,沪市主板,2.95,1.03%,开,151816,1623,0万元,1.03,4668.0,15.96亿,159577,309311,-48.41%,缩量,24.49万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688501.SH,青达环保,科创板,24.14,3.16%,开,151711,1624,0万元,1.57,3590.0,149.58亿,1495828,1909268,-21.65%,正常,29.99万,5.8,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002800.SZ,天顺股份,深市主板,18.29,2.46%,开,151554,1625,0万元,0.72,3923.0,2.16亿,21648,60094,-63.98%,缩量,27.04万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600149.SH,廊坊发展,沪市主板,5.91,0.51%,开,151461,1626,0万元,0.46,4891.0,8.29亿,82897,357651,-76.82%,缩量,22.47万,5.6,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603843.SH,*ST正平,沪市主板,8.91,1.25%,开,151369,1627,0万元,0.59,4512.0,5.06亿,50555,171378,-70.50%,缩量,62.34万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301418.SZ,协昌科技,创业板,42.66,0.90%,开,151363,1628,0万元,0.87,4687.0,1.10亿,11041,25417,-56.56%,缩量,12.56万,5.6,6.0,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002861.SZ,瀛通通讯,深市主板,18.54,0.43%,开,151256,1629,0万元,0.5,4909.0,2.64亿,26423,106128,-75.10%,缩量,27.84万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300460.SZ,ST惠伦,创业板,10.18,3.04%,开,151242,1630,0万元,0.77,3606.0,3.54亿,35379,91955,-61.53%,缩量,28.59万,5.8,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600743.SH,华远控股,沪市主板,2.45,0.41%,开,151039,1631,0万元,0.46,4899.0,20.07亿,200679,863650,-76.76%,缩量,57.48万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301226.SZ,祥明智能,创业板,38.4,0.71%,开,150950,1632,0万元,0.48,4741.0,1.23亿,12345,51076,-75.83%,缩量,41.78万,5.6,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603262.SH,技源集团,沪市主板,28.18,1.37%,开,150774,1633,0万元,0.0,4394.0,1.57亿,15699,0,0%,缩量,11.27万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300692.SZ,中赋科技,创业板,8.66,1.29%,开,150652,1634,0万元,0.6,4422.0,5.07亿,50746,169182,-70.01%,缩量,44.43万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,601588.SH,北辰实业,沪市主板,1.8,1.69%,开,150564,1635,0万元,0.85,4209.0,23.63亿,236326,558685,-57.70%,缩量,47.88万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603105.SH,芯能科技,沪市主板,9.25,0.54%,开,150557,1636,0万元,0.67,4784.0,5.20亿,51981,156069,-66.69%,缩量,46.25万,5.6,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301209.SZ,联合化学,创业板,89.36,2.17%,开,150522,1637,0万元,0.72,3966.0,4503.00万,4503,12505,-63.99%,缩量,85.50万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301046.SZ,能辉科技,创业板,28.13,0.64%,开,150480,1638,0万元,0.73,4726.0,1.68亿,16785,46070,-63.57%,缩量,36.56万,5.6,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
